flow_duration,total_fwd_packets,total_bwd_packets,total_packets,total_fwd_bytes,total_bwd_bytes,total_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,flow_bytes_per_s,flow_pkts_per_s,fwd_pkts_per_s,bwd_pkts_per_s,down_up_ratio,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,fwd_header_len,bwd_header_len,avg_pkt_size,fwd_seg_size_avg,bwd_seg_size_avg,protocol,dst_port,src_ip,dst_ip,attack_type,label
8.106231689453125e-06,1.0,1.0,2.0,54.0,1434.0,1488.0,54.0,54.0,54.0,0.0,1434.0,1434.0,1434.0,0.0,1434.0,54.0,744.0,690.0,476100.0,183562480.94117647,246723.76470588235,123361.88235294116,123361.88235294116,1.0,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,52.0,744.0,54.0,1434.0,6.0,443.0,10.130.121.245,140.82.121.3,,0
0.0,1.0,0.0,1.0,42.0,0.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,42.0,0.0,17.0,80.0,172.18.0.1,172.18.0.4,udpflood,1
9.059906005859377e-06,1.0,1.0,2.0,54.0,1466.0,1520.0,54.0,54.0,54.0,0.0,1466.0,1466.0,1466.0,0.0,1466.0,54.0,760.0,706.0,498436.0,167772160.0,220752.84210526315,110376.42105263156,110376.42105263156,1.0,9.059906005859377e-06,0.0,9.059906005859377e-06,9.059906005859377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,40.0,52.0,760.0,54.0,1466.0,6.0,443.0,10.130.121.245,104.16.123.96,,0
9.059906005859377e-06,1.0,1.0,2.0,58.0,54.0,112.0,58.0,58.0,58.0,0.0,54.0,54.0,54.0,0.0,58.0,54.0,56.0,2.0,4.0,12362159.157894736,220752.84210526315,110376.42105263156,110376.42105263156,1.0,9.059906005859377e-06,0.0,9.059906005859377e-06,9.059906005859377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.0,40.0,56.0,58.0,54.0,6.0,2980.0,172.18.0.1,172.18.0.4,portscan,1
0.0,1.0,0.0,1.0,42.0,0.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,42.0,0.0,17.0,80.0,172.18.0.1,172.18.0.4,udpflood,1
0.0,1.0,0.0,1.0,42.0,0.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,42.0,0.0,17.0,80.0,172.18.0.1,172.18.0.4,udpflood,1
22.486489057540894,26.0,24.0,50.0,11532.0,19097.0,30629.0,1294.0,71.0,443.5384615384616,534.9717627896341,1294.0,67.0,795.7083333333334,578.6582525669957,1294.0,67.0,612.58,583.526660573448,340503.3636,1362.1068154136094,2.2235574380711243,1.1562498677969846,1.0673075702741397,0.9230769230769232,0.4589079399498141,2.143232799746465,15.000382900238035,1.3113021850585938e-05,22.486489057540894,0.8994595623016357,3.024367559792952,15.368994951248167,4.291534423828125e-05,22.12706398963928,0.9620462604190992,3.136692613466683,15.393415927886965,1.3113021850585938e-05,0.0,0.0,0.0,0.0,0.0,0.0,728.0,672.0,612.58,443.5384615384616,795.7083333333334,17.0,443.0,192.168.0.194,192.178.193.95,,0
100.96642589569092,6.0,12.0,18.0,564.0,936.0,1500.0,94.0,94.0,94.0,0.0,90.0,66.0,78.0,12.0,94.0,66.0,83.33333333333333,12.364824660660938,152.88888888888889,14.856423674436687,0.1782770840932402,0.0594256946977467,0.1188513893954935,2.0,5.939201523275936,9.037131013477511,20.220671892166138,0.0001659393310546,100.35228490829468,20.070456981658936,0.1285126487393297,20.27108597755432,19.864773988723755,100.96642589569092,9.178765990517356,9.822510073987711,20.220671892166138,0.050412893295288,0.0,0.0,0.0,12.0,18.0,0.0,312.0,624.0,83.33333333333333,94.0,78.0,6.0,443.0,10.130.121.245,104.18.39.21,,0
0.0,1.0,0.0,1.0,42.0,0.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,42.0,0.0,17.0,80.0,172.18.0.1,172.18.0.4,udpflood,1
0.0034811496734619,1.0,1.0,2.0,85.0,85.0,170.0,85.0,85.0,85.0,0.0,85.0,85.0,85.0,0.0,85.0,85.0,85.0,0.0,0.0,48834.44147661119,574.5228409013081,287.26142045065404,287.26142045065404,1.0,0.0034811496734619,0.0,0.0034811496734619,0.0034811496734619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,85.0,85.0,85.0,17.0,40669.0,10.130.121.109,10.130.121.245,,0
0.1840121746063232,1.0,1.0,2.0,142.0,70.0,212.0,142.0,142.0,142.0,0.0,70.0,70.0,70.0,0.0,142.0,70.0,106.0,36.0,1296.0,1152.097682957957,10.868846065641105,5.434423032820551,5.434423032820551,1.0,0.1840121746063232,0.0,0.1840121746063232,0.1840121746063232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,106.0,142.0,70.0,17.0,52394.0,10.130.121.109,10.130.121.245,,0
2.408027648925781e-05,1.0,1.0,2.0,54.0,1434.0,1488.0,54.0,54.0,54.0,0.0,1434.0,1434.0,1434.0,0.0,1434.0,54.0,744.0,690.0,476100.0,61793310.41584159,83055.52475247525,41527.76237623762,41527.76237623762,1.0,2.408027648925781e-05,0.0,2.408027648925781e-05,2.408027648925781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,64.0,744.0,54.0,1434.0,6.0,443.0,10.130.121.245,146.75.123.19,,0
2.789497375488281e-05,1.0,2.0,3.0,54.0,4236.0,4290.0,54.0,54.0,54.0,0.0,2802.0,1434.0,2118.0,684.0,2802.0,54.0,1430.0,1121.8698676762826,1258592.0,153791146.66666666,107546.2564102564,35848.75213675214,71697.50427350428,2.0,1.3947486877441406e-05,1.2993812561035156e-05,2.694129943847656e-05,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,1.0,1.0,2.0,0.0,40.0,104.0,1430.0,54.0,2118.0,6.0,80.0,10.130.121.245,209.51.188.20,,0
9.059906005859377e-06,1.0,1.0,2.0,58.0,54.0,112.0,58.0,58.0,58.0,0.0,54.0,54.0,54.0,0.0,58.0,54.0,56.0,2.0,4.0,12362159.157894736,220752.84210526315,110376.42105263156,110376.42105263156,1.0,9.059906005859377e-06,0.0,9.059906005859377e-06,9.059906005859377e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.0,40.0,56.0,58.0,54.0,6.0,9896.0,172.18.0.1,172.18.0.4,portscan,1
3.910064697265625e-05,1.0,1.0,2.0,54.0,1434.0,1488.0,54.0,54.0,54.0,0.0,1434.0,1434.0,1434.0,0.0,1434.0,54.0,744.0,690.0,476100.0,38055636.29268292,51150.04878048781,25575.024390243903,25575.024390243903,1.0,3.910064697265625e-05,0.0,3.910064697265625e-05,3.910064697265625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,40.0,52.0,744.0,54.0,1434.0,6.0,443.0,10.130.121.245,140.82.121.4,,0
