frame.number,frame.time_relative,frame.len,frame.time_delta,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,icmp.type,icmp.seq,mqtt.msgtype,label
12266,5132.217323,42,8e-06,17.0,19596.20633333333,10694.421583333333,50612.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12267,5132.219117,42,0.001794,17.0,19596.20633333333,10694.421583333333,50613.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12268,5132.219152,42,3.5e-05,17.0,19596.20633333333,10694.421583333333,50614.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12269,5132.219162,42,1e-05,17.0,19596.20633333333,10694.421583333333,50615.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12270,5132.219169,42,7e-06,17.0,19596.20633333333,10694.421583333333,50616.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12271,5132.219177,42,8e-06,17.0,19596.20633333333,10694.421583333333,50617.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12272,5132.219184,42,7e-06,17.0,19596.20633333333,10694.421583333333,50618.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12273,5132.219192,42,8e-06,17.0,19596.20633333333,10694.421583333333,50619.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12274,5132.2192,42,8e-06,17.0,19596.20633333333,10694.421583333333,50620.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12275,5132.219239,42,3.9e-05,17.0,19596.20633333333,10694.421583333333,50621.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12276,5132.219248,42,9e-06,17.0,19596.20633333333,10694.421583333333,50622.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12277,5132.219255,42,7e-06,17.0,19596.20633333333,10694.421583333333,50623.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12278,5132.219263,42,8e-06,17.0,19596.20633333333,10694.421583333333,50624.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12279,5132.21927,42,7e-06,17.0,19596.20633333333,10694.421583333333,50625.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12280,5132.219278,42,8e-06,17.0,19596.20633333333,10694.421583333333,50626.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12281,5132.219285,42,7e-06,17.0,19596.20633333333,10694.421583333333,50627.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12282,5132.219293,42,8e-06,17.0,19596.20633333333,10694.421583333333,50628.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12283,5132.219325,42,3.2e-05,17.0,19596.20633333333,10694.421583333333,50629.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12284,5132.219333,42,8e-06,17.0,19596.20633333333,10694.421583333333,50630.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12285,5132.219341,42,8e-06,17.0,19596.20633333333,10694.421583333333,50631.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12286,5132.219348,42,7e-06,17.0,19596.20633333333,10694.421583333333,50632.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12287,5132.219355,42,7e-06,17.0,19596.20633333333,10694.421583333333,50633.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12288,5132.219585,42,0.00023,17.0,19596.20633333333,10694.421583333333,50634.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12289,5132.219611,42,2.6e-05,17.0,19596.20633333333,10694.421583333333,50635.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12290,5132.21962,42,9e-06,17.0,19596.20633333333,10694.421583333333,50636.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12291,5132.219627,42,7e-06,17.0,19596.20633333333,10694.421583333333,50637.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12292,5132.219635,42,8e-06,17.0,19596.20633333333,10694.421583333333,50638.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12293,5132.219643,42,8e-06,17.0,19596.20633333333,10694.421583333333,50639.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12294,5132.21965,42,7e-06,17.0,19596.20633333333,10694.421583333333,50640.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12295,5132.219658,42,8e-06,17.0,19596.20633333333,10694.421583333333,50641.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12296,5132.219697,42,3.9e-05,17.0,19596.20633333333,10694.421583333333,50642.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12297,5132.219705,42,8e-06,17.0,19596.20633333333,10694.421583333333,50643.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12298,5132.219713,42,8e-06,17.0,19596.20633333333,10694.421583333333,50644.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12299,5132.21972,42,7e-06,17.0,19596.20633333333,10694.421583333333,50645.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12300,5132.219728,42,8e-06,17.0,19596.20633333333,10694.421583333333,50646.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12301,5132.219736,42,8e-06,17.0,19596.20633333333,10694.421583333333,50647.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12302,5132.219743,42,7e-06,17.0,19596.20633333333,10694.421583333333,50648.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12303,5132.219751,42,8e-06,17.0,19596.20633333333,10694.421583333333,50649.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12304,5132.219784,42,3.3e-05,17.0,19596.20633333333,10694.421583333333,50650.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12305,5132.219792,42,8e-06,17.0,19596.20633333333,10694.421583333333,50651.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12306,5132.219799,42,7e-06,17.0,19596.20633333333,10694.421583333333,50652.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12307,5132.219807,42,8e-06,17.0,19596.20633333333,10694.421583333333,50653.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12308,5132.219814,42,7e-06,17.0,19596.20633333333,10694.421583333333,50654.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12309,5132.221401,42,0.001587,17.0,19596.20633333333,10694.421583333333,50655.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12310,5132.221436,42,3.5e-05,17.0,19596.20633333333,10694.421583333333,50656.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12311,5132.221445,42,9e-06,17.0,19596.20633333333,10694.421583333333,50657.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12312,5132.221454,42,9e-06,17.0,19596.20633333333,10694.421583333333,50658.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12313,5132.22148,42,2.6e-05,17.0,19596.20633333333,10694.421583333333,50659.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12314,5132.221488,42,8e-06,17.0,19596.20633333333,10694.421583333333,50660.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12315,5132.221496,42,8e-06,17.0,19596.20633333333,10694.421583333333,50661.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12316,5132.221503,42,7e-06,17.0,19596.20633333333,10694.421583333333,50662.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12317,5132.221545,42,4.2e-05,17.0,19596.20633333333,10694.421583333333,50663.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12318,5132.221554,42,9e-06,17.0,19596.20633333333,10694.421583333333,50664.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12319,5132.221562,42,8e-06,17.0,19596.20633333333,10694.421583333333,50665.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12320,5132.221569,42,7e-06,17.0,19596.20633333333,10694.421583333333,50666.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12321,5132.221577,42,8e-06,17.0,19596.20633333333,10694.421583333333,50667.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12322,5132.221584,42,7e-06,17.0,19596.20633333333,10694.421583333333,50668.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12323,5132.221592,42,8e-06,17.0,19596.20633333333,10694.421583333333,50669.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12324,5132.221599,42,7e-06,17.0,19596.20633333333,10694.421583333333,50670.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12325,5132.221633,42,3.4e-05,17.0,19596.20633333333,10694.421583333333,50671.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12326,5132.221641,42,8e-06,17.0,19596.20633333333,10694.421583333333,50672.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12327,5132.221649,42,8e-06,17.0,19596.20633333333,10694.421583333333,50673.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12328,5132.221656,42,7e-06,17.0,19596.20633333333,10694.421583333333,50674.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12329,5132.221664,42,8e-06,17.0,19596.20633333333,10694.421583333333,50675.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12330,5132.223416,42,0.001752,17.0,19596.20633333333,10694.421583333333,50676.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12331,5132.223452,42,3.6e-05,17.0,19596.20633333333,10694.421583333333,50677.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12332,5132.223461,42,9e-06,17.0,19596.20633333333,10694.421583333333,50678.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12333,5132.223469,42,8e-06,17.0,19596.20633333333,10694.421583333333,50679.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12334,5132.223476,42,7e-06,17.0,19596.20633333333,10694.421583333333,50680.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12335,5132.223484,42,8e-06,17.0,19596.20633333333,10694.421583333333,50681.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12336,5132.223491,42,7e-06,17.0,19596.20633333333,10694.421583333333,50682.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12337,5132.223499,42,8e-06,17.0,19596.20633333333,10694.421583333333,50683.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12338,5132.223538,42,3.9e-05,17.0,19596.20633333333,10694.421583333333,50684.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12339,5132.223547,42,9e-06,17.0,19596.20633333333,10694.421583333333,50685.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12340,5132.223554,42,7e-06,17.0,19596.20633333333,10694.421583333333,50686.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12341,5132.223562,42,8e-06,17.0,19596.20633333333,10694.421583333333,50687.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12342,5132.223569,42,7e-06,17.0,19596.20633333333,10694.421583333333,50688.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12343,5132.223577,42,8e-06,17.0,19596.20633333333,10694.421583333333,50689.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12344,5132.223585,42,8e-06,17.0,19596.20633333333,10694.421583333333,50690.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12345,5132.223592,42,7e-06,17.0,19596.20633333333,10694.421583333333,50691.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12346,5132.223625,42,3.3e-05,17.0,19596.20633333333,10694.421583333333,50692.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12347,5132.223633,42,8e-06,17.0,19596.20633333333,10694.421583333333,50693.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12348,5132.22364,42,7e-06,17.0,19596.20633333333,10694.421583333333,50694.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12349,5132.223648,42,8e-06,17.0,19596.20633333333,10694.421583333333,50695.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12350,5132.223655,42,7e-06,17.0,19596.20633333333,10694.421583333333,50696.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12351,5132.22404,42,0.000385,17.0,19596.20633333333,10694.421583333333,50697.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12352,5132.224055,42,1.5e-05,17.0,19596.20633333333,10694.421583333333,50698.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12353,5132.224063,42,8e-06,17.0,19596.20633333333,10694.421583333333,50699.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12354,5132.22407,42,7e-06,17.0,19596.20633333333,10694.421583333333,50700.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12355,5132.224078,42,8e-06,17.0,19596.20633333333,10694.421583333333,50701.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12356,5132.224085,42,7e-06,17.0,19596.20633333333,10694.421583333333,50702.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12357,5132.224093,42,8e-06,17.0,19596.20633333333,10694.421583333333,50703.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12358,5132.2241,42,7e-06,17.0,19596.20633333333,10694.421583333333,50704.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12359,5132.224138,42,3.8e-05,17.0,19596.20633333333,10694.421583333333,50705.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12360,5132.224146,42,8e-06,17.0,19596.20633333333,10694.421583333333,50718.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12361,5132.224153,42,7e-06,17.0,19596.20633333333,10694.421583333333,50719.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12362,5132.224161,42,8e-06,17.0,19596.20633333333,10694.421583333333,50720.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12363,5132.224168,42,7e-06,17.0,19596.20633333333,10694.421583333333,50721.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12364,5132.224176,42,8e-06,17.0,19596.20633333333,10694.421583333333,50722.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12365,5132.224183,42,7e-06,17.0,19596.20633333333,10694.421583333333,50723.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12366,5132.224191,42,8e-06,17.0,19596.20633333333,10694.421583333333,50724.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12367,5132.224221,42,3e-05,17.0,19596.20633333333,10694.421583333333,50725.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12368,5132.224229,42,8e-06,17.0,19596.20633333333,10694.421583333333,50726.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12369,5132.224237,42,8e-06,17.0,19596.20633333333,10694.421583333333,50727.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12370,5132.224244,42,7e-06,17.0,19596.20633333333,10694.421583333333,50728.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12371,5132.224252,42,8e-06,17.0,19596.20633333333,10694.421583333333,50729.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12372,5132.224935,42,0.000683,17.0,19596.20633333333,10694.421583333333,50730.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12373,5132.224953,42,1.8e-05,17.0,19596.20633333333,10694.421583333333,50731.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12374,5132.22496,42,7e-06,17.0,19596.20633333333,10694.421583333333,50732.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12375,5132.224968,42,8e-06,17.0,19596.20633333333,10694.421583333333,50733.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12376,5132.224975,42,7e-06,17.0,19596.20633333333,10694.421583333333,50734.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12377,5132.224983,42,8e-06,17.0,19596.20633333333,10694.421583333333,50735.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12378,5132.224991,42,8e-06,17.0,19596.20633333333,10694.421583333333,50736.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12379,5132.224998,42,7e-06,17.0,19596.20633333333,10694.421583333333,50737.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12380,5132.225036,42,3.8e-05,17.0,19596.20633333333,10694.421583333333,50738.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12381,5132.225044,42,8e-06,17.0,19596.20633333333,10694.421583333333,50739.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12382,5132.225052,42,8e-06,17.0,19596.20633333333,10694.421583333333,50740.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12383,5132.225059,42,7e-06,17.0,19596.20633333333,10694.421583333333,50741.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12384,5132.225067,42,8e-06,17.0,19596.20633333333,10694.421583333333,50742.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12385,5132.225074,42,7e-06,17.0,19596.20633333333,10694.421583333333,50743.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12386,5132.225082,42,8e-06,17.0,19596.20633333333,10694.421583333333,50744.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12387,5132.225089,42,7e-06,17.0,19596.20633333333,10694.421583333333,50745.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12388,5132.22512,42,3.1e-05,17.0,19596.20633333333,10694.421583333333,50746.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12389,5132.225128,42,8e-06,17.0,19596.20633333333,10694.421583333333,50747.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12390,5132.225136,42,8e-06,17.0,19596.20633333333,10694.421583333333,50748.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12391,5132.225144,42,8e-06,17.0,19596.20633333333,10694.421583333333,50749.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12392,5132.225151,42,7e-06,17.0,19596.20633333333,10694.421583333333,50750.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12393,5132.225313,42,0.000162,17.0,19596.20633333333,10694.421583333333,50751.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12394,5132.225327,42,1.4e-05,17.0,19596.20633333333,10694.421583333333,50752.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12395,5132.225335,42,8e-06,17.0,19596.20633333333,10694.421583333333,50753.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12396,5132.225342,42,7e-06,17.0,19596.20633333333,10694.421583333333,50754.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12397,5132.225349,42,7e-06,17.0,19596.20633333333,10694.421583333333,50755.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12398,5132.225357,42,8e-06,17.0,19596.20633333333,10694.421583333333,50756.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12399,5132.225364,42,7e-06,17.0,19596.20633333333,10694.421583333333,50757.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12400,5132.225372,42,8e-06,17.0,19596.20633333333,10694.421583333333,50758.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12401,5132.225409,42,3.7e-05,17.0,19596.20633333333,10694.421583333333,50759.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12402,5132.225417,42,8e-06,17.0,19596.20633333333,10694.421583333333,50760.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12403,5132.225425,42,8e-06,17.0,19596.20633333333,10694.421583333333,50761.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12404,5132.225433,42,8e-06,17.0,19596.20633333333,10694.421583333333,50762.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12405,5132.22544,42,7e-06,17.0,19596.20633333333,10694.421583333333,50763.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12406,5132.225447,42,7e-06,17.0,19596.20633333333,10694.421583333333,50764.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12407,5132.225455,42,8e-06,17.0,19596.20633333333,10694.421583333333,50765.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12408,5132.225479,42,2.4e-05,17.0,19596.20633333333,10694.421583333333,50766.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12409,5132.225511,42,3.2e-05,17.0,19596.20633333333,10694.421583333333,50767.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12410,5132.225519,42,8e-06,17.0,19596.20633333333,10694.421583333333,50768.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12411,5132.225527,42,8e-06,17.0,19596.20633333333,10694.421583333333,50769.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12412,5132.225534,42,7e-06,17.0,19596.20633333333,10694.421583333333,50770.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12413,5132.225542,42,8e-06,17.0,19596.20633333333,10694.421583333333,50771.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12414,5132.226069,42,0.000527,17.0,19596.20633333333,10694.421583333333,50772.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12415,5132.226083,42,1.4e-05,17.0,19596.20633333333,10694.421583333333,50773.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12416,5132.226091,42,8e-06,17.0,19596.20633333333,10694.421583333333,50774.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12417,5132.226098,42,7e-06,17.0,19596.20633333333,10694.421583333333,50775.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12418,5132.226106,42,8e-06,17.0,19596.20633333333,10694.421583333333,50776.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12419,5132.226113,42,7e-06,17.0,19596.20633333333,10694.421583333333,50777.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12420,5132.226121,42,8e-06,17.0,19596.20633333333,10694.421583333333,50844.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12421,5132.226128,42,7e-06,17.0,19596.20633333333,10694.421583333333,50845.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12422,5132.226167,42,3.9e-05,17.0,19596.20633333333,10694.421583333333,50846.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12423,5132.226175,42,8e-06,17.0,19596.20633333333,10694.421583333333,50847.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12424,5132.226182,42,7e-06,17.0,19596.20633333333,10694.421583333333,50848.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12425,5132.22619,42,8e-06,17.0,19596.20633333333,10694.421583333333,50849.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12426,5132.226197,42,7e-06,17.0,19596.20633333333,10694.421583333333,50850.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12427,5132.226205,42,8e-06,17.0,19596.20633333333,10694.421583333333,50851.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12428,5132.226212,42,7e-06,17.0,19596.20633333333,10694.421583333333,50852.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12429,5132.226219,42,7e-06,17.0,19596.20633333333,10694.421583333333,50853.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12430,5132.22625,42,3.1e-05,17.0,19596.20633333333,10694.421583333333,50854.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12431,5132.226258,42,8e-06,17.0,19596.20633333333,10694.421583333333,50855.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12432,5132.226265,42,7e-06,17.0,19596.20633333333,10694.421583333333,50856.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12433,5132.226273,42,8e-06,17.0,19596.20633333333,10694.421583333333,50857.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12434,5132.22628,42,7e-06,17.0,19596.20633333333,10694.421583333333,50858.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12435,5132.22761,42,0.00133,17.0,19596.20633333333,10694.421583333333,50859.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12436,5132.227676,42,6.6e-05,17.0,19596.20633333333,10694.421583333333,50860.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12437,5132.227686,42,1e-05,17.0,19596.20633333333,10694.421583333333,50861.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12438,5132.227694,42,8e-06,17.0,19596.20633333333,10694.421583333333,50862.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12439,5132.227701,42,7e-06,17.0,19596.20633333333,10694.421583333333,50863.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12440,5132.227709,42,8e-06,17.0,19596.20633333333,10694.421583333333,50864.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12441,5132.227717,42,8e-06,17.0,19596.20633333333,10694.421583333333,50865.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12442,5132.227724,42,7e-06,17.0,19596.20633333333,10694.421583333333,50866.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12443,5132.227765,42,4.1e-05,17.0,19596.20633333333,10694.421583333333,50867.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12444,5132.227773,42,8e-06,17.0,19596.20633333333,10694.421583333333,50868.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12445,5132.227781,42,8e-06,17.0,19596.20633333333,10694.421583333333,50869.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12446,5132.227788,42,7e-06,17.0,19596.20633333333,10694.421583333333,50870.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12447,5132.227796,42,8e-06,17.0,19596.20633333333,10694.421583333333,50871.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12448,5132.227803,42,7e-06,17.0,19596.20633333333,10694.421583333333,50872.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12449,5132.227811,42,8e-06,17.0,19596.20633333333,10694.421583333333,50873.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12450,5132.227818,42,7e-06,17.0,19596.20633333333,10694.421583333333,50874.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12451,5132.227851,42,3.3e-05,17.0,19596.20633333333,10694.421583333333,50875.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12452,5132.227859,42,8e-06,17.0,19596.20633333333,10694.421583333333,50876.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12453,5132.227867,42,8e-06,17.0,19596.20633333333,10694.421583333333,50877.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12454,5132.227874,42,7e-06,17.0,19596.20633333333,10694.421583333333,50878.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12455,5132.227882,42,8e-06,17.0,19596.20633333333,10694.421583333333,50879.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12456,5132.227991,42,0.000109,17.0,19596.20633333333,10694.421583333333,50880.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12457,5132.228002,42,1.1e-05,17.0,19596.20633333333,10694.421583333333,50881.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12458,5132.228009,42,7e-06,17.0,19596.20633333333,10694.421583333333,50882.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12459,5132.228017,42,8e-06,17.0,19596.20633333333,10694.421583333333,50883.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12460,5132.228024,42,7e-06,17.0,19596.20633333333,10694.421583333333,50884.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12461,5132.228032,42,8e-06,17.0,19596.20633333333,10694.421583333333,50885.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12462,5132.228039,42,7e-06,17.0,19596.20633333333,10694.421583333333,50886.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12463,5132.228047,42,8e-06,17.0,19596.20633333333,10694.421583333333,50887.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12464,5132.228084,42,3.7e-05,17.0,19596.20633333333,10694.421583333333,50888.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12465,5132.228092,42,8e-06,17.0,19596.20633333333,10694.421583333333,50889.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12466,5132.2281,42,8e-06,17.0,19596.20633333333,10694.421583333333,50890.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12467,5132.228107,42,7e-06,17.0,19596.20633333333,10694.421583333333,50891.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12468,5132.228115,42,8e-06,17.0,19596.20633333333,10694.421583333333,50892.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12469,5132.228122,42,7e-06,17.0,19596.20633333333,10694.421583333333,50893.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12470,5132.22813,42,8e-06,17.0,19596.20633333333,10694.421583333333,50894.0,53.0,0x0002,4.2768,31986.1298,5.0,1
12471,5132.228138,42,8e-06,17.0,19596.20633333333,10694.421583333333,50895.0,53.0,0x0002,4.2768,31986.1298,5.0,1
